bldg_id,building_type,energy_code,hvac_category,vintage,weighted.sqft,orientation,building_shape,building_height,perimeter,wall_area,WWR,electricity_bill_mean..usd,natural_gas_bill..usd,propane_bill..usd
93843,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,56080.22674,"135, North Axis {deg}",2,6.096,84.38774994,514.4277236,0.172011341,26127,3,
93844,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,56080.22674,"315, North Axis {deg}",missing,6.096,125.7702877,766.6956738,0.266537179,28681,16,
93846,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,24284.43655,"135, North Axis {deg}",2,8.5344,59.71592786,509.6396147,0.122186029,7399,790,
93848,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,242844.3655,"45, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.252110211,50557,2382,
93850,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1980 to 1989,120171.9144,Unknown,2,6.096,183.5040632,1118.640769,0.013646496,39909,13,
93851,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,152706.0189,"90, North Axis {deg}",2,3.048,77.46971715,236.1276979,0.529967834,15770,,
93852,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,56080.22674,"270, North Axis {deg}",missing,6.096,125.7702877,766.6956738,0.014807621,28813,8,
93853,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,26178.17466,"45, North Axis {deg}",2,3.048,50.08375066,152.655272,0.12,4642,,
93856,Food Service,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,63984.48182,"270, North Axis {deg}",2,3.048,47.22844736,143.9523076,0.023712546,39513,3575,
93857,Food Service,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,25593.79273,"315, North Axis {deg}",3,3.048,48.19311154,146.892604,0.096,15596,9674,
93859,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,485688.7311,"315, North Axis {deg}",2,8.5344,363.2739639,3100.325317,0.536350321,86635,1724,
93862,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,485688.7311,"315, North Axis {deg}",11,8.5344,362.3053816,3092.059049,0.090064149,126768,3864,
93863,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,32736.41277,"270, North Axis {deg}",3,5.1816,77.40324995,401.0726799,0.156277353,60045,1388,
93868,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,14029.89119,"90, North Axis {deg}",3,5.1816,36.95503603,191.4862147,0.214285714,32237,3929,
93870,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,9713.774622,"315, North Axis {deg}",2,8.5344,33.12617261,282.7120075,0.131339152,3832,218,
93871,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,132420.0065,"315, North Axis {deg}",1,3.048,111.8537259,340.9301566,0.08651567,113831,5512,
93872,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,121422.1828,"315, North Axis {deg}",1,8.5344,167.9209819,1433.104828,0.580160099,35542,1132,
93876,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,485688.7311,"225, North Axis {deg}",2,8.5344,363.2739639,3100.325317,0.084686893,89749,6182,
93877,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,56080.22674,"135, North Axis {deg}",2,6.096,116.6647636,711.188399,0.01466326,32614,10,
93878,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,242844.3655,"135, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,45367,2262,
93881,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,121422.1828,"135, North Axis {deg}",2,8.5344,167.4366908,1428.971694,0.097441981,28828,585,
93883,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,485688.7311,"45, North Axis {deg}",2,8.5344,362.3053816,3092.059049,0.090064149,128871,5381,
93884,Office,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,699376.6743,"315, North Axis {deg}",missing,3.9624,186.0184474,737.0794959,0.646177856,98905,,
93886,Office,ComStock 90.1-2007,Small Packaged Unit,Before 1946,65445.43665,"90, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.091800693,10122,,
93887,Office,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,699376.6743,"225, North Axis {deg}",5,3.9624,238.8705756,946.5007687,3.044238319,137720,789,
93889,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,242844.3655,"90, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.278940648,67109,2469,
93890,Warehouse and Storage,ComStock 90.1-2004,Small Packaged Unit,1980 to 1989,242844.3655,"225, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,51306,1611,
93892,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,56080.22674,"270, North Axis {deg}",4,6.096,116.6647636,711.188399,0.923785378,32652,21,
93893,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,242844.3655,Unknown,1,8.5344,258.860802,2209.221628,0.084036737,45365,1423,
93895,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,485688.7311,"225, North Axis {deg}",2,8.5344,362.3053816,3092.059049,0.270192446,140228,2210,
93900,Office,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,152706.0189,"90, North Axis {deg}",2,3.048,84.38774994,257.2138618,0.172011341,12734,,
93901,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,242844.3655,"180, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.252110211,52290,2604,
93903,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,56080.22674,Unknown,2,6.096,116.6647636,711.188399,0.08797956,36787,3,
93906,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,24034.38289,Unknown,1,6.096,65.66829434,400.3139223,0.01607866,9725,18,
93907,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,22700.57255,"135, North Axis {deg}",2,3.048,50.08375066,152.655272,0.02,13371,7003,
93908,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,121422.1828,"180, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.015267371,27172,4100,
93909,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,24284.43655,"135, North Axis {deg}",2,8.5344,59.93250945,511.4880086,0.019130299,7620,837,
93910,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,9713.774622,"180, North Axis {deg}",2,8.5344,32.09318538,273.8960813,0.143790073,3384,216,
93911,Food Service,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,25593.79273,"270, North Axis {deg}",2,3.048,24.24516711,73.89926934,0.027542947,19602,4407,
93912,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,70149.45594,"135, North Axis {deg}",2,5.1816,143.738372,744.7947482,0.016425472,67016,5362,
93913,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,242844.3655,"225, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.278940648,60306,,
93914,Food Service,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,56751.43138,"180, North Axis {deg}",2,3.048,63.75191176,194.315827,0.099371907,31550,13106,
93915,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,120171.9144,"45, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.013062325,51848,18,
93916,Education,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,1459415.284,"90, North Axis {deg}",2,3.9624,509.5967258,2019.226066,0.10641115,172044,5352,
93918,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,140298.9119,"135, North Axis {deg}",2,5.1816,196.8602115,1020.050872,0.683608566,265857,388,
93921,Office,ComStock 90.1-2007,Small Packaged Unit,Before 1946,65445.43665,"135, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.091800693,9816,,
93922,Food Service,ComStock 90.1-2004,Small Packaged Unit,1970 to 1979,56751.43138,Unknown,1,3.048,63.75191176,194.315827,0.29811572,46005,3906,
93923,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,65445.43665,Unknown,2,3.048,38.08444736,116.0813956,0.039207841,7921,,
93924,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,56663.68529,"45, North Axis {deg}",2,8.5344,105.6886587,901.9892888,0.017576018,18165,,
93925,Office,ComStock 90.1-2007,Small Packaged Unit,Before 1946,65445.43665,"225, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.267299724,9157,,
93926,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1946 to 1959,120171.9144,"45, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.07837395,57363,40,
93927,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,485688.7311,"315, North Axis {deg}",missing,8.5344,383.4322856,3272.364499,0.092646957,103887,2754,
93930,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,25593.79273,"180, North Axis {deg}",2,3.048,23.60970648,71.96238535,0.03,18495,1011,
93931,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,24284.43655,"90, North Axis {deg}",2,8.5344,59.71592786,509.6396147,0.122186029,7167,695,
93932,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,56080.22674,"225, North Axis {deg}",2,6.096,116.6647636,711.188399,0.08797956,28440,11,
93933,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,121422.1828,"225, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,24165,2025,
93937,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,56080.22674,Unknown,missing,6.096,116.6647636,711.188399,0.263938679,22511,14,
93938,Office,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,8726.05822,"225, North Axis {deg}",2,3.048,28.91586692,88.13556239,0.12,1531,,
93940,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1990 to 1999,24034.38289,"45, North Axis {deg}",2,6.096,38.08444736,232.1627911,0.039207841,13685,6,
93941,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,14029.89119,"225, North Axis {deg}",3,5.1816,41.31698634,214.0880964,0.034285714,24480,1241,
93944,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,120171.9144,"180, North Axis {deg}",2,6.096,183.5040632,1118.640769,0.518566862,56823,13,
93951,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,70149.45594,"45, North Axis {deg}",2,5.1816,126.0310921,653.0427069,0.028099859,112743,1858,
93952,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1970 to 1979,240343.8289,"180, North Axis {deg}",1,6.096,199.5210648,1216.280411,1.490981927,123274,,
93954,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,56080.22674,Unknown,1,6.096,114.7810487,699.7052728,0.084309214,30126,18,
93955,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,56663.68529,"90, North Axis {deg}",2,8.5344,116.7432251,996.3333802,0.090010294,15181,653,
93956,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,1133273.706,"90, North Axis {deg}",2,8.5344,569.381218,4859.327067,0.013755756,210693,8943,
93959,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,56080.22674,Unknown,2,6.096,114.7810487,699.7052728,0.252927642,31999,16,
93960,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,26178.17466,"225, North Axis {deg}",4,3.048,63.35149034,193.0953425,0.12,7020,,
93962,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,14029.89119,"135, North Axis {deg}",2,5.1816,36.02938026,186.6898367,1.181159784,31133,13852,
93965,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,24034.38289,"45, North Axis {deg}",2,6.096,66.90147524,407.8313931,0.016739641,14496,,
93966,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,70149.45594,"225, North Axis {deg}",3,5.1816,117.7484987,610.1256208,0.161407129,109012,2711,
93967,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,280597.8238,"315, North Axis {deg}",9,5.1816,272.4515486,1411.734944,0.360224441,268397,19780,
93968,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,120171.9144,"180, North Axis {deg}",1,6.096,180.7465869,1101.831194,0.235121849,49168,7,
93971,Warehouse and Storage,ComStock 90.1-2004,Small Packaged Unit,1970 to 1979,485688.7311,"225, North Axis {deg}",3,8.5344,428.6760156,3658.492588,0.891042181,152033,,
93972,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,120171.9144,Unknown,2,6.096,180.7465869,1101.831194,0.235121849,52217,24,
93974,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,121422.1828,"45, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,29643,,
93976,Food Service,ComStock 90.1-2004,Small Packaged Unit,1990 to 1999,25593.79273,"90, North Axis {deg}",2,3.048,23.60970648,71.96238535,0.03,25177,2584,
93977,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1990 to 1999,56080.22674,"180, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.014051536,27056,17,
93978,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,32736.41277,"315, North Axis {deg}",missing,5.1816,85.46749995,442.8583977,0.023588645,56034,2768,
93979,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,32736.41277,"45, North Axis {deg}",2,5.1816,89.49962494,463.7512566,0.018020746,47019,1227,
93982,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,26178.17466,"315, North Axis {deg}",1,3.048,38.55448923,117.5140832,0.18,5961,,
93984,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,280597.8238,"270, North Axis {deg}",9,5.1816,273.0705039,1414.942123,0.330137272,295427,48047,
93985,Office,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,65445.43665,"45, North Axis {deg}",2,3.048,43.64890861,133.0418735,0.036284693,8650,90,
93986,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,70149.45594,Unknown,2,5.1816,126.0310921,653.0427069,0.168599157,82412,21077,
93987,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,32736.41277,"135, North Axis {deg}",2,5.1816,80.91143129,419.2506724,0.38056852,48217,5505,
93988,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,32736.41277,"270, North Axis {deg}",9,5.1816,68.01388657,352.4207547,0.492876667,52631,5356,
93990,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,140298.9119,"315, North Axis {deg}",2,5.1816,172.9030026,895.9141984,1.100722657,181610,18027,
93991,Warehouse and Storage,ComStock 90.1-2004,Small Packaged Unit,1990 to 1999,242844.3655,"135, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,67187,1279,
93993,Food Service,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,22700.57255,"90, North Axis {deg}",2,3.048,30.23776942,92.16472121,0.132506469,17191,14804,
93999,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,140298.9119,"180, North Axis {deg}",2,5.1816,196.8602115,1020.050872,0.911478088,132140,6277,
94000,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,152706.0189,"180, North Axis {deg}",1,3.048,77.46971715,236.1276979,0.029442657,12590,,
94002,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,121422.1828,Unknown,2,8.5344,167.4366908,1428.971694,0.617132547,25674,,
94006,Office,ComStock 90.1-2004,Small Packaged Unit,1980 to 1989,26178.17466,"270, North Axis {deg}",9,3.048,50.08375066,152.655272,0.12,3636,139,
94011,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,25593.79273,"180, North Axis {deg}",2,3.048,23.60970648,71.96238535,0.03,25493,,
94013,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,26178.17466,"180, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.132661934,4241,,
94014,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1946 to 1959,1870.652159,"315, North Axis {deg}",2,5.1816,26.98814246,139.841759,0.085714286,4878,,
94016,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,25593.79273,"180, North Axis {deg}",1,3.048,24.24516711,73.89926934,0.027542947,22507,919,
94019,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,32736.41277,"135, North Axis {deg}",3,5.1816,75.20914543,389.703708,0.409422863,72381,3336,
94023,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,242844.3655,"135, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,48686,3312,
94025,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,56751.43138,"225, North Axis {deg}",2,3.048,63.75191176,194.315827,0.099371907,47461,18237,
94026,Mercantile,ComStock 90.1-2004,Small Packaged Unit,1970 to 1979,56080.22674,"225, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.252927642,19302,18,
94028,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,120171.9144,"270, North Axis {deg}",8,6.096,196.8331856,1199.895099,0.08310227,51799,12,
94031,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,121422.1828,"135, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,26507,1563,
94032,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,121422.1828,"90, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,27462,1889,
94033,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,70149.45594,"225, North Axis {deg}",2,5.1816,137.8359453,714.2107344,0.102773075,68164,10291,
94036,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,56080.22674,"180, North Axis {deg}",2,6.096,116.6647636,711.188399,0.01466326,27963,12,
94038,Mercantile,ComStock 90.1-2004,Small Packaged Unit,Before 1946,280597.8238,"270, North Axis {deg}",9,5.1816,289.7650875,1501.446777,0.518527795,546360,22730,
94039,Office,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,26178.17466,"135, North Axis {deg}",2,3.048,30.20233421,92.05671468,0.132661934,3745,34,
94040,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,32736.41277,Unknown,2,5.1816,62.19048824,322.2462339,0.285863134,58939,5079,
94041,Food Service,ComStock 90.1-2007,Small Packaged Unit,1980 to 1989,25593.79273,"225, North Axis {deg}",2,3.048,23.60970648,71.96238535,0.03,26483,11218,
94043,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,56080.22674,"45, North Axis {deg}",1,6.096,114.7810487,699.7052728,0.014051536,29687,10,
94044,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,56080.22674,"225, North Axis {deg}",2,6.096,77.46971715,472.2553957,0.529967834,24479,4,
94045,Office,ComStock 90.1-2007,Small Packaged Unit,1946 to 1959,65445.43665,"315, North Axis {deg}",missing,3.048,96.44181723,293.9546589,0.24633307,8772,96,
94047,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,1133273.706,"90, North Axis {deg}",2,8.5344,569.381218,4859.327067,0.013755756,215819,4548,
94048,Office,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,26178.17466,"225, North Axis {deg}",2,3.048,38.07541296,116.0538587,0.111613948,5921,,
94049,Mercantile,ComStock 90.1-2004,Small Packaged Unit,Before 1946,32736.41277,Unknown,2,5.1816,85.46749995,442.8583977,0.113225495,53247,5346,
94052,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,242844.3655,Unknown,2,8.5344,258.860802,2209.221628,0.084036737,54848,,
94053,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,121422.1828,"135, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,23106,629,
94054,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,9713.774622,"180, North Axis {deg}",2,8.5344,32.09318538,273.8960813,0.143790073,4391,360,
